Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","515","Apples","2014","2014","1000 US$","959664","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","515","Apples","2015","2015","1000 US$","828584","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","515","Apples","2016","2016","1000 US$","920467","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","515","Apples","2017","2017","1000 US$","820980","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","515","Apples","2018","2018","1000 US$","1126592","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","515","Apples","2019","2019","1000 US$","1511040","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","515","Apples","2020","2020","1000 US$","1485866","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2010","2010","1000 US$","42986","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2011","2011","1000 US$","63412","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2012","2012","1000 US$","72707","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2013","2013","1000 US$","61449","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2014","2014","1000 US$","50986","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2015","2015","1000 US$","56271","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2016","2016","1000 US$","52739","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2017","2017","1000 US$","54108","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2018","2018","1000 US$","43345","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2019","2019","1000 US$","67682","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","526","Apricots","2020","2020","1000 US$","63309","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2010","2010","1000 US$","933496","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2011","2011","1000 US$","2874277","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2012","2012","1000 US$","2670469","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2013","2013","1000 US$","3081888","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2014","2014","1000 US$","2938497","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2015","2015","1000 US$","2114602","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2016","2016","1000 US$","2074147","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2017","2017","1000 US$","2397992","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2018","2018","1000 US$","2200310","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2019","2019","1000 US$","3023152","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","44","Barley","2020","2020","1000 US$","2829040","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2010","2010","1000 US$","1100","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2011","2011","1000 US$","1600","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2012","2012","1000 US$","1839","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2013","2013","1000 US$","1862","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2014","2014","1000 US$","1560","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2015","2015","1000 US$","1539","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2016","2016","1000 US$","1751","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2017","2017","1000 US$","919","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2018","2018","1000 US$","828","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2019","2019","1000 US$","861","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","176","Beans, dry","2020","2020","1000 US$","831","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2010","2010","1000 US$","6434","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2011","2011","1000 US$","8645","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2012","2012","1000 US$","9422","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2013","2013","1000 US$","9252","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2014","2014","1000 US$","7044","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2015","2015","1000 US$","6745","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2016","2016","1000 US$","6622","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2017","2017","1000 US$","6863","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2018","2018","1000 US$","7676","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2019","2019","1000 US$","7714","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","558","Berries nes","2020","2020","1000 US$","9144","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2010","2010","1000 US$","2805","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2011","2011","1000 US$","4151","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2012","2012","1000 US$","2503","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2013","2013","1000 US$","1994","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2014","2014","1000 US$","2014","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2015","2015","1000 US$","1936","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2016","2016","1000 US$","1754","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2017","2017","1000 US$","1561","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2018","2018","1000 US$","1158","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2019","2019","1000 US$","1209","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","181","Broad beans, horse beans, dry","2020","2020","1000 US$","1189","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2010","2010","1000 US$","91091","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2011","2011","1000 US$","427015","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2012","2012","1000 US$","272157","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2013","2013","1000 US$","188727","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2014","2014","1000 US$","144326","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2015","2015","1000 US$","284597","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2016","2016","1000 US$","458045","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2017","2017","1000 US$","409429","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2018","2018","1000 US$","111803","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2019","2019","1000 US$","167135","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","89","Buckwheat","2020","2020","1000 US$","340025","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2010","2010","1000 US$","992392","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2011","2011","1000 US$","1301684","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2012","2012","1000 US$","697815","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2013","2013","1000 US$","860212","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2014","2014","1000 US$","921484","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2015","2015","1000 US$","897718","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2016","2016","1000 US$","496302","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2017","2017","1000 US$","443482","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2018","2018","1000 US$","470986","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2019","2019","1000 US$","645590","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","358","Cabbages and other brassicas","2020","2020","1000 US$","505136","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2010","2010","1000 US$","485348","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2011","2011","1000 US$","722300","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2012","2012","1000 US$","380756","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2013","2013","1000 US$","494545","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2014","2014","1000 US$","497215","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2015","2015","1000 US$","422964","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2016","2016","1000 US$","267062","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2017","2017","1000 US$","272015","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2018","2018","1000 US$","275430","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2019","2019","1000 US$","277564","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","426","Carrots and turnips","2020","2020","1000 US$","226644","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2010","2010","1000 US$","59","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2011","2011","1000 US$","53","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2012","2012","1000 US$","116","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2016","2016","1000 US$","6","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2017","2017","1000 US$","20","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2018","2018","1000 US$","14","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2019","2019","1000 US$","50","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","265","Castor oil seed","2020","2020","1000 US$","1","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2010","2010","1000 US$","56050","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2011","2011","1000 US$","80321","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2012","2012","1000 US$","91840","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2013","2013","1000 US$","77306","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2014","2014","1000 US$","63322","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2015","2015","1000 US$","39014","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2016","2016","1000 US$","36926","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2017","2017","1000 US$","37865","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2018","2018","1000 US$","30335","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2019","2019","1000 US$","48246","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","531","Cherries","2020","2020","1000 US$","44351","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2010","2010","1000 US$","139073","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2011","2011","1000 US$","203974","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2012","2012","1000 US$","233810","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2013","2013","1000 US$","198222","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2014","2014","1000 US$","162827","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2015","2015","1000 US$","180066","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2016","2016","1000 US$","192449","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2017","2017","1000 US$","189326","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2018","2018","1000 US$","151807","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2019","2019","1000 US$","236887","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","530","Cherries, sour","2020","2020","1000 US$","221583","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","191","Chick peas","2016","2016","1000 US$","79706","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","191","Chick peas","2017","2017","1000 US$","88081","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","191","Chick peas","2018","2018","1000 US$","94513","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","191","Chick peas","2019","2019","1000 US$","78400","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","191","Chick peas","2020","2020","1000 US$","39882","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","459","Chicory roots","2020","2020","1000 US$","3","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2010","2010","1000 US$","2225296","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2011","2011","1000 US$","2881790","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2012","2012","1000 US$","2973466","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2013","2013","1000 US$","3004755","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2014","2014","1000 US$","2941600","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2015","2015","1000 US$","2128168","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2016","2016","1000 US$","1676728","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2017","2017","1000 US$","1960075","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2018","2018","1000 US$","1829987","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2019","2019","1000 US$","1942821","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","397","Cucumbers and gherkins","2020","2020","1000 US$","1710749","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2010","2010","1000 US$","618823","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2011","2011","1000 US$","876553","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2012","2012","1000 US$","958799","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2013","2013","1000 US$","957835","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2014","2014","1000 US$","727907","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2015","2015","1000 US$","693744","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2016","2016","1000 US$","669966","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2017","2017","1000 US$","685854","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2018","2018","1000 US$","763774","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2019","2019","1000 US$","859333","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","550","Currants","2020","2020","1000 US$","836821","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2010","2010","1000 US$","3111876","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2011","2011","1000 US$","3521005","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2012","2012","1000 US$","3653705","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2013","2013","1000 US$","4094880","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2014","2014","1000 US$","3667491","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2015","2015","1000 US$","2881128","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2016","2016","1000 US$","2688418","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2017","2017","1000 US$","2710042","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2018","2018","1000 US$","2761572","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2019","2019","1000 US$","2872726","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","1062","Eggs, hen, in shell","2020","2020","1000 US$","2688548","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2010","2010","1000 US$","16013","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2011","2011","1000 US$","28123","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2012","2012","1000 US$","31263","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2013","2013","1000 US$","29581","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2014","2014","1000 US$","22110","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2015","2015","1000 US$","20866","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2016","2016","1000 US$","13937","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2017","2017","1000 US$","12112","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2018","2018","1000 US$","16176","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2019","2019","1000 US$","18387","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","773","Flax fibre and tow","2020","2020","1000 US$","18598","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2010","2010","1000 US$","1128","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2011","2011","1000 US$","1202","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2012","2012","1000 US$","516","Fc","Calculated data"
